domain,class_label,length,sld_length,n_labels,digit_count,digit_ratio,alpha_count,alpha_ratio,hyphen_count,hyphen_ratio,vowel_count,vowel_ratio,consonant_count,consonant_ratio,unique_chars,unique_char_ratio,hex_char_ratio,char_entropy,bigram_entropy,trigram_entropy,longest_consonant_run,longest_digit_run,consec_consonant_ratio,consec_digit_ratio,repeated_char_ratio,gini_index,has_digits,starts_with_digit,digit_alpha_transitions,max_label_length,mean_label_length,std_label_length,tld_is_common,sld_digit_ratio,sld_entropy,subdomain_count,markov_log_likelihood,kl_div_from_benign,compression_ratio
fagmlcdeylyl.ac,necurs,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,9.0,0.64285713,0.5,3.0391486,3.5465937,3.5849626,5.0,0.0,0.35714287,0.0,0.44444445,0.86734694,0.0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,3.0220551,0.0,7.4323077,1.1852303,1.5714285
pucuoyu.bz,necurs,10.0,7.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,0.44444445,5.0,0.5555556,7.0,0.7777778,0.22222222,2.6416042,3.0,2.807355,2.0,0.0,0.22222222,0.0,0.14285715,0.8148148,0.0,0.0,0.0,7.0,4.5,2.5,0.0,0.0,2.1280854,0.0,9.3075,1.9491214,1.8888888
lhgocokjjunxrbn.cc,necurs,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,12.0,0.7058824,0.23529412,3.4548223,4.0,3.9068906,7.0,0.0,0.4117647,0.0,0.33333334,0.899654,0.0,0.0,0.0,15.0,8.5,6.5,1.0,0.0,3.5068905,0.0,8.825,1.2506407,1.4705882
dbscbkin.bz,necurs,11.0,8.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.1,9.0,0.9,8.0,0.8,0.5,2.8464394,3.169925,3.0,6.0,0.0,0.6,0.0,0.125,0.84,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,2.75,0.0,9.061111,1.8038036,1.8
uwpthfbmqcvyold.ir,necurs,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,17.0,1.0,0.23529412,4.087463,4.0,3.9068906,11.0,0.0,0.64705884,0.0,0.0,0.9411765,0.0,0.0,0.0,15.0,8.5,6.5,0.0,0.0,3.9068906,0.0,8.690625,0.7987962,1.4705882
ikhveakpcaban.co,necurs,16.0,13.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,0.4,9.0,0.6,11.0,0.73333335,0.46666667,3.3232315,3.807355,3.7004397,3.0,0.0,0.2,0.0,0.27272728,0.8888889,0.0,0.0,0.0,13.0,7.5,5.5,1.0,0.0,3.180833,0.0,6.205714,0.99666154,1.5333333
obitrryttw.tw,necurs,13.0,10.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,0.16666667,10.0,0.8333333,7.0,0.5833333,0.083333336,2.5849626,3.2776134,3.321928,9.0,0.0,0.75,0.0,0.42857143,0.8055556,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,2.6464393,0.0,7.0763636,1.3658516,1.6666666
erwsfvdrh.sx,necurs,12.0,9.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,0.09090909,10.0,0.90909094,9.0,0.8181818,0.27272728,3.0957952,3.321928,3.169925,10.0,0.0,0.90909094,0.0,0.22222222,0.87603307,0.0,0.0,0.0,9.0,5.5,3.5,0.0,0.0,2.947703,0.0,9.161,1.314181,1.7272727
glaxbvihjx.cx,necurs,13.0,10.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,0.16666667,10.0,0.8333333,10.0,0.8333333,0.25,3.188722,3.4594316,3.321928,5.0,0.0,0.41666666,0.0,0.1,0.875,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,3.121928,0.0,8.410909,1.8895676,1.6666666
hrmubuugjv.mn,necurs,13.0,10.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,0.25,9.0,0.75,9.0,0.75,0.083333336,3.0220551,3.4594316,3.321928,5.0,0.0,0.41666666,0.0,0.22222222,0.8611111,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,2.8464394,0.0,9.444546,1.5594723,1.6666666
rnglaqwxrphaucexx.ug,necurs,20.0,17.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,5.0,0.2631579,14.0,0.7368421,13.0,0.68421054,0.21052632,3.5766177,4.169925,4.087463,6.0,0.0,0.31578946,0.0,0.3846154,0.9085873,0.0,0.0,0.0,17.0,9.5,7.5,0.0,0.0,3.5724695,0.0,7.812222,1.2020156,1.4210526
qyrosyxpxtalwsf.mn,necurs,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,2.0,0.11764706,15.0,0.88235295,14.0,0.8235294,0.11764706,3.7345216,4.0,3.9068906,6.0,0.0,0.3529412,0.0,0.21428572,0.9204152,0.0,0.0,0.0,15.0,8.5,6.5,0.0,0.0,3.5068905,0.0,8.69125,1.0472677,1.4705882
gddaxglbhyfstaegejtkr.nu,necurs,24.0,21.0,2.0,0.0,0.0,23.0,1.0,0.0,0.0,5.0,0.2173913,18.0,0.7826087,17.0,0.73913044,0.3478261,3.9690015,4.4594316,4.3923173,9.0,0.0,0.39130434,0.0,0.29411766,0.9300567,0.0,0.0,0.0,21.0,11.5,9.5,0.0,0.0,3.784942,0.0,8.828636,0.6522225,1.3478261
tywmycprlsrarpf.tw,necurs,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.05882353,16.0,0.9411765,11.0,0.64705884,0.1764706,3.3371754,4.0,3.9068906,11.0,0.0,0.64705884,0.0,0.45454547,0.8927336,0.0,0.0,0.0,15.0,8.5,6.5,0.0,0.0,3.3232315,0.0,8.289375,1.0133033,1.4705882
ukqksrampdxi.sx,necurs,15.0,12.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.21428572,11.0,0.78571427,11.0,0.78571427,0.14285715,3.3787835,3.7004397,3.5849626,5.0,0.0,0.35714287,0.0,0.27272728,0.8979592,0.0,0.0,0.0,12.0,7.0,5.0,0.0,0.0,3.4182959,0.0,8.03,1.420178,1.5714285
suxeqkeafvbtwqra.pro,necurs,20.0,16.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,6.0,0.31578946,13.0,0.68421054,15.0,0.7894737,0.31578946,3.826875,4.169925,4.087463,7.0,0.0,0.36842105,0.0,0.26666668,0.92520773,0.0,0.0,0.0,16.0,9.5,6.5,0.0,0.0,3.625,0.0,8.12,0.9720754,1.4210526
kfoomctyredmumgwrumuk.us,necurs,24.0,21.0,2.0,0.0,0.0,23.0,1.0,0.0,0.0,7.0,0.3043478,16.0,0.6956522,14.0,0.6086956,0.17391305,3.5670402,4.2776136,4.3923173,5.0,0.0,0.2173913,0.0,0.35714287,0.89981097,0.0,0.0,0.0,21.0,11.5,9.5,1.0,0.0,3.4992275,0.0,7.9127274,0.8857205,1.3478261
glqemwcgcwk.im,necurs,14.0,11.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,2.0,0.15384616,11.0,0.84615386,9.0,0.6923077,0.23076923,3.085055,3.5849626,3.4594316,7.0,0.0,0.53846157,0.0,0.44444445,0.87573963,0.0,0.0,0.0,11.0,6.5,4.5,0.0,0.0,2.9139771,0.0,8.638333,1.5517153,1.6153846
rotrkujynsdhx.cx,necurs,16.0,13.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,13.0,0.8666667,0.13333334,3.640224,3.807355,3.7004397,9.0,0.0,0.6,0.0,0.15384616,0.91555554,0.0,0.0,0.0,13.0,7.5,5.5,0.0,0.0,3.5465937,0.0,8.010715,1.0864372,1.5333333
uepdankigytfxo.xxx,necurs,18.0,14.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,5.0,0.29411766,12.0,0.7058824,14.0,0.8235294,0.23529412,3.6168747,3.875,3.9068906,5.0,0.0,0.29411766,0.0,0.071428575,0.899654,0.0,0.0,0.0,14.0,8.5,5.5,0.0,0.0,3.807355,0.0,9.1575,1.2532083,1.4705882
sadayywhfaeeingfn.mu,necurs,20.0,17.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,7.0,0.36842105,12.0,0.6315789,13.0,0.68421054,0.42105263,3.5766177,4.169925,4.087463,5.0,0.0,0.2631579,0.0,0.3846154,0.9085873,0.0,0.0,0.0,17.0,9.5,7.5,0.0,0.0,3.3371754,0.0,8.386666,0.7244539,1.4210526
nuamwsaljo.ga,necurs,13.0,10.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,5.0,0.41666666,7.0,0.5833333,10.0,0.8333333,0.25,3.188722,3.4594316,3.321928,3.0,0.0,0.25,0.0,0.1,0.875,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,3.121928,0.0,8.243636,0.9902395,1.6666666
hapwxuhclfucfgffennrn.jp,necurs,24.0,21.0,2.0,0.0,0.0,23.0,1.0,0.0,0.0,4.0,0.17391305,19.0,0.82608694,14.0,0.6086956,0.3478261,3.6211755,4.4594316,4.3923173,6.0,0.0,0.26086956,0.0,0.42857143,0.9073724,0.0,0.0,0.0,21.0,11.5,9.5,1.0,0.0,3.4992275,0.0,8.566818,1.0793458,1.3478261
noioryxejvyapk.mn,necurs,17.0,14.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.3125,11.0,0.6875,13.0,0.8125,0.125,3.625,3.9068906,3.807355,4.0,0.0,0.25,0.0,0.23076923,0.9140625,0.0,0.0,0.0,14.0,8.0,6.0,0.0,0.0,3.5216405,0.0,7.8426666,0.95767486,1.5
rkafyiypewp.cx,necurs,14.0,11.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,3.0,0.23076923,10.0,0.7692308,11.0,0.84615386,0.30769232,3.3927474,3.5849626,3.4594316,4.0,0.0,0.30769232,0.0,0.18181819,0.8994083,0.0,0.0,0.0,11.0,6.5,4.5,0.0,0.0,3.0957952,0.0,9.4725,1.2814084,1.6153846
fhuqjragoapnjwntbqm.ki,necurs,22.0,19.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,5.0,0.23809524,16.0,0.7619048,17.0,0.8095238,0.1904762,4.011365,4.321928,4.2479277,10.0,0.0,0.47619048,0.0,0.23529412,0.93424034,0.0,0.0,0.0,19.0,10.5,8.5,0.0,0.0,3.826875,0.0,8.751,0.95510656,1.3809524
xcbdcsbawth.jp,necurs,14.0,11.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.07692308,12.0,0.9230769,11.0,0.84615386,0.46153846,3.3927474,3.5849626,3.4594316,7.0,0.0,0.53846157,0.0,0.18181819,0.8994083,0.0,0.0,0.0,11.0,6.5,4.5,1.0,0.0,3.0957952,0.0,8.760834,1.3810922,1.6153846
cnloqdkveulrmwo.cc,necurs,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,4.0,0.23529412,13.0,0.7647059,13.0,0.7647059,0.29411766,3.5724695,4.0,3.9068906,4.0,0.0,0.23529412,0.0,0.23076923,0.90657437,0.0,0.0,0.0,15.0,8.5,6.5,1.0,0.0,3.640224,0.0,8.216875,0.96828336,1.4705882
ktoryprwooabcnpcvbm.org,necurs,23.0,19.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,5.0,0.22727273,17.0,0.77272725,14.0,0.6363636,0.22727273,3.6069367,4.2970796,4.321928,8.0,0.0,0.36363637,0.0,0.35714287,0.90495867,0.0,0.0,0.0,19.0,11.0,8.0,1.0,0.0,3.5766177,0.0,7.4157143,0.84328544,1.3636364
romjayyxxu.co,necurs,13.0,10.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,4.0,0.33333334,8.0,0.6666667,9.0,0.75,0.16666667,3.0849626,3.4594316,3.321928,4.0,0.0,0.33333334,0.0,0.33333334,0.875,0.0,0.0,0.0,10.0,6.0,4.0,1.0,0.0,2.9219282,0.0,8.090909,1.5866334,1.6666666
utujsfelqsfepgppgxjy.ac,necurs,23.0,20.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,5.0,0.22727273,17.0,0.77272725,14.0,0.6363636,0.27272728,3.697846,4.106603,4.221928,8.0,0.0,0.36363637,0.0,0.5,0.91735536,0.0,0.0,0.0,20.0,11.0,9.0,0.0,0.0,3.4841838,0.0,8.599524,1.1373081,1.2727273
lvkeepyrypjimbokwgs.tv,necurs,22.0,19.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,0.1904762,17.0,0.8095238,16.0,0.7619048,0.14285715,3.916127,4.321928,4.2479277,6.0,0.0,0.2857143,0.0,0.3125,0.9297052,0.0,0.0,0.0,19.0,10.5,8.5,1.0,0.0,3.826875,0.0,8.791,0.8462242,1.3809524
aislirb.in,necurs,10.0,7.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,0.44444445,5.0,0.5555556,7.0,0.7777778,0.22222222,2.6416042,3.0,2.807355,2.0,0.0,0.22222222,0.0,0.14285715,0.8148148,0.0,0.0,0.0,7.0,4.5,2.5,1.0,0.0,2.5216405,0.0,6.3575,1.084103,1.8888888
ocyfraovhxfywwgx.ga,necurs,19.0,16.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,4.0,0.22222222,14.0,0.7777778,11.0,0.6111111,0.2777778,3.3921473,4.087463,4.0,10.0,0.0,0.5555556,0.0,0.6363636,0.90123457,0.0,0.0,0.0,16.0,9.0,7.0,0.0,0.0,3.375,0.0,8.627059,1.3798534,1.4444444
gkomgpjqqvvkdfpax.ru,necurs,20.0,17.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473,16.0,0.84210527,14.0,0.7368421,0.15789473,3.7216117,4.169925,4.087463,12.0,0.0,0.6315789,0.0,0.35714287,0.9196676,0.0,0.0,0.0,17.0,9.5,7.5,1.0,0.0,3.4992275,0.0,9.283889,1.4969491,1.4210526
flhwtccxfsabjifdikgs.ms,necurs,23.0,20.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,3.0,0.13636364,19.0,0.8636364,16.0,0.72727275,0.36363637,3.845351,4.3923173,4.321928,10.0,0.0,0.45454547,0.0,0.25,0.9214876,0.0,0.0,0.0,20.0,11.0,9.0,0.0,0.0,3.7841837,0.0,8.585714,0.9082938,1.3636364
ggxwgeyjjgbqvtxpkkn.to,necurs,22.0,19.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,2.0,0.0952381,19.0,0.9047619,14.0,0.6666667,0.0952381,3.6304126,4.321928,4.2479277,14.0,0.0,0.6666667,0.0,0.35714287,0.90702945,0.0,0.0,0.0,19.0,10.5,8.5,0.0,0.0,3.5110855,0.0,8.907,1.4974171,1.3809524
voejmoykkoownfg.mx,necurs,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,5.0,0.29411766,12.0,0.7058824,12.0,0.7058824,0.11764706,3.3815806,4.0,3.9068906,6.0,0.0,0.3529412,0.0,0.25,0.8858132,0.0,0.0,0.0,15.0,8.5,6.5,0.0,0.0,3.240224,0.0,9.24375,1.3056002,1.4705882
yegddeqpvpgjiuipfgbe.mu,necurs,23.0,20.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,7.0,0.3181818,15.0,0.6818182,13.0,0.59090906,0.3181818,3.5383105,4.3923173,4.321928,6.0,0.0,0.27272728,0.0,0.46153846,0.90495867,0.0,0.0,0.0,20.0,11.0,9.0,0.0,0.0,3.408695,0.0,8.593809,1.1833277,1.3636364
yailycwxvwvomxwsu.ki,necurs,20.0,17.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,5.0,0.2631579,14.0,0.7368421,13.0,0.68421054,0.10526316,3.5766177,4.169925,4.087463,8.0,0.0,0.42105263,0.0,0.3846154,0.9085873,0.0,0.0,0.0,17.0,9.5,7.5,0.0,0.0,3.4548223,0.0,8.857778,1.2443221,1.4210526
timwkpmdurxja.la,necurs,16.0,13.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,4.0,0.26666668,11.0,0.73333335,13.0,0.8666667,0.2,3.640224,3.807355,3.7004397,6.0,0.0,0.4,0.0,0.15384616,0.91555554,0.0,0.0,0.0,13.0,7.5,5.5,0.0,0.0,3.5465937,0.0,7.6735716,0.9889841,1.5333333
kilymqa.ms,necurs,10.0,7.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,0.22222222,7.0,0.7777778,8.0,0.8888889,0.11111111,2.947703,3.0,2.807355,4.0,0.0,0.44444445,0.0,0.125,0.86419755,0.0,0.0,0.0,7.0,4.5,2.5,0.0,0.0,2.807355,0.0,7.56125,1.5307713,1.8888888
aqawsmysaitfbxai.ki,necurs,19.0,16.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,7.0,0.3888889,11.0,0.6111111,12.0,0.6666667,0.33333334,3.350209,3.9698157,4.0,5.0,0.0,0.2777778,0.0,0.25,0.88271606,0.0,0.0,0.0,16.0,9.0,7.0,0.0,0.0,3.25,0.0,8.860588,1.1174054,1.4444444
lyvljsljygqsowj.mn,necurs,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.05882353,16.0,0.9411765,11.0,0.64705884,0.0,3.2927701,3.875,3.9068906,12.0,0.0,0.7058824,0.0,0.36363637,0.8858132,0.0,0.0,0.0,15.0,8.5,6.5,0.0,0.0,3.006239,0.0,8.805,1.5393497,1.4705882
xlglvntkblkwiaull.co,necurs,20.0,17.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,4.0,0.21052632,15.0,0.7894737,14.0,0.7368421,0.15789473,3.5316308,4.169925,4.087463,12.0,0.0,0.6315789,0.0,0.14285715,0.88642657,0.0,0.0,0.0,17.0,9.5,7.5,1.0,0.0,3.2868958,0.0,8.014444,1.0221397,1.4210526
bnoihyj.cc,necurs,10.0,7.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,0.22222222,7.0,0.7777778,8.0,0.8888889,0.33333334,2.947703,3.0,2.807355,5.0,0.0,0.5555556,0.0,0.125,0.86419755,0.0,0.0,0.0,7.0,4.5,2.5,1.0,0.0,2.807355,0.0,9.28375,1.5111531,1.8888888
wvtpgmqm.sc,necurs,11.0,8.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,9.0,0.9,0.1,3.121928,3.169925,3.0,10.0,0.0,1.0,0.0,0.11111111,0.88,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,2.75,0.0,10.0,1.617531,1.8
syxojitxetxmixdpq.in,necurs,20.0,17.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,5.0,0.2631579,14.0,0.7368421,13.0,0.68421054,0.10526316,3.4713545,4.058814,4.087463,4.0,0.0,0.21052632,0.0,0.23076923,0.89196676,0.0,0.0,0.0,17.0,9.5,7.5,1.0,0.0,3.3815806,0.0,8.376667,1.3457526,1.4210526
bkjxcyit.ga,necurs,11.0,8.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,0.2,8.0,0.8,10.0,1.0,0.3,3.321928,3.169925,3.0,6.0,0.0,0.6,0.0,0.0,0.9,0.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,3.0,0.0,8.531111,1.5259503,1.8
qtkxmubicgnlfunjmid.ms,necurs,22.0,19.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,0.1904762,17.0,0.8095238,16.0,0.7619048,0.1904762,3.88018,4.321928,4.2479277,5.0,0.0,0.23809524,0.0,0.25,0.92517006,0.0,0.0,0.0,19.0,10.5,8.5,0.0,0.0,3.826875,0.0,8.1705,0.9577711,1.3809524
jcoyxst.im,necurs,10.0,7.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,0.22222222,7.0,0.7777778,9.0,1.0,0.11111111,3.169925,3.0,2.807355,4.0,0.0,0.44444445,0.0,0.0,0.8888889,0.0,0.0,0.0,7.0,4.5,2.5,0.0,0.0,2.807355,0.0,6.48125,1.3812505,1.8888888
rvlisokoceamq.ac,necurs,16.0,13.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,0.4,9.0,0.6,12.0,0.8,0.33333334,3.5068905,3.807355,3.7004397,3.0,0.0,0.2,0.0,0.25,0.9066667,0.0,0.0,0.0,13.0,7.5,5.5,0.0,0.0,3.5465937,0.0,6.1885715,0.83085096,1.5333333
teglukcsulwwcvh.ms,necurs,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.1764706,14.0,0.8235294,12.0,0.7058824,0.1764706,3.4992275,4.0,3.9068906,8.0,0.0,0.47058824,0.0,0.41666666,0.90657437,0.0,0.0,0.0,15.0,8.5,6.5,0.0,0.0,3.3735573,0.0,8.89875,0.9713009,1.4705882
kgeowje.co,necurs,10.0,7.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,0.44444445,5.0,0.5555556,7.0,0.7777778,0.33333334,2.7254806,3.0,2.807355,2.0,0.0,0.22222222,0.0,0.2857143,0.83950615,0.0,0.0,0.0,7.0,4.5,2.5,1.0,0.0,2.5216405,0.0,6.74,1.5086315,1.8888888
slqucliwvpbsmdtus.biz,necurs,21.0,17.0,2.0,0.0,0.0,20.0,1.0,0.0,0.0,4.0,0.2,16.0,0.8,14.0,0.7,0.2,3.6841838,4.2479277,4.169925,8.0,0.0,0.4,0.0,0.35714287,0.915,0.0,0.0,0.0,17.0,10.0,7.0,1.0,0.0,3.5724695,0.0,8.429474,1.0390538,1.4
mnolsba.im,necurs,10.0,7.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,0.33333334,6.0,0.6666667,8.0,0.8888889,0.22222222,2.947703,3.0,2.807355,3.0,0.0,0.33333334,0.0,0.125,0.86419755,0.0,0.0,0.0,7.0,4.5,2.5,0.0,0.0,2.807355,0.0,7.14375,1.0128684,1.8888888
hxamkguttcxeiahigvfhv.co,necurs,24.0,21.0,2.0,0.0,0.0,23.0,1.0,0.0,0.0,7.0,0.3043478,16.0,0.6956522,14.0,0.6086956,0.26086956,3.708132,4.4594316,4.3923173,6.0,0.0,0.26086956,0.0,0.5714286,0.9187146,0.0,0.0,0.0,21.0,11.5,9.5,1.0,0.0,3.5944657,0.0,8.852727,0.95282054,1.3478261
oecftkwjdtnsayshyqs.nu,necurs,22.0,19.0,2.0,0.0,0.0,21.0,1.0,0.0,0.0,4.0,0.1904762,17.0,0.8095238,16.0,0.7619048,0.23809524,3.88018,4.321928,4.2479277,10.0,0.0,0.47619048,0.0,0.25,0.92517006,0.0,0.0,0.0,19.0,10.5,8.5,0.0,0.0,3.787144,0.0,9.0115,0.7168843,1.3809524
prlybktvcduil.mx,necurs,16.0,13.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,0.13333334,13.0,0.8666667,14.0,0.93333334,0.2,3.7735572,3.807355,3.7004397,10.0,0.0,0.6666667,0.0,0.071428575,0.92444444,0.0,0.0,0.0,13.0,7.5,5.5,0.0,0.0,3.5465937,0.0,8.161428,0.992081,1.5333333
ffcpcvtmpivvstvbodmb.jp,necurs,23.0,20.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,2.0,0.09090909,20.0,0.90909094,12.0,0.54545456,0.3181818,3.4251184,4.3923173,4.321928,9.0,0.0,0.4090909,0.0,0.5833333,0.89669424,0.0,0.0,0.0,20.0,11.0,9.0,1.0,0.0,3.321928,0.0,8.803333,1.3512,1.3636364
kpjynpkxqxkxbgkuxw.cc,necurs,21.0,18.0,2.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,0.05,19.0,0.95,12.0,0.6,0.15,3.321928,4.1426644,4.169925,15.0,0.0,0.75,0.0,0.33333334,0.88,0.0,0.0,0.0,18.0,10.0,8.0,1.0,0.0,3.169925,0.0,10.0,2.030733,1.4
kaveqfbohyrejp.ac,necurs,17.0,14.0,2.0,0.0,0.0,16.0,1.0,0.0,0.0,5.0,0.3125,11.0,0.6875,14.0,0.875,0.4375,3.75,3.9068906,3.807355,3.0,0.0,0.1875,0.0,0.14285715,0.921875,0.0,0.0,0.0,14.0,8.0,6.0,0.0,0.0,3.6644979,0.0,8.205334,1.0325342,1.5
prwuvpmif.me,necurs,12.0,9.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,3.0,0.27272728,8.0,0.72727275,9.0,0.8181818,0.18181819,3.0957952,3.321928,3.169925,3.0,0.0,0.27272728,0.0,0.22222222,0.87603307,0.0,0.0,0.0,9.0,5.5,3.5,1.0,0.0,2.947703,0.0,7.423,1.3539081,1.7272727
dbirxtqkiapbu.co,necurs,16.0,13.0,2.0,0.0,0.0,15.0,1.0,0.0,0.0,5.0,0.33333334,10.0,0.6666667,13.0,0.8666667,0.33333334,3.640224,3.807355,3.7004397,5.0,0.0,0.33333334,0.0,0.15384616,0.91555554,0.0,0.0,0.0,13.0,7.5,5.5,1.0,0.0,3.3927474,0.0,7.879286,1.0913095,1.5333333
qymlrddxesskqhoio.tw,necurs,20.0,17.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,4.0,0.21052632,15.0,0.7894737,15.0,0.7894737,0.15789473,3.826875,4.169925,4.087463,8.0,0.0,0.42105263,0.0,0.26666668,0.92520773,0.0,0.0,0.0,17.0,9.5,7.5,0.0,0.0,3.6168747,0.0,7.9972224,0.8905031,1.4210526
sjeeeubqxfiuhlerwtsqy.com,necurs,25.0,21.0,2.0,0.0,0.0,24.0,1.0,0.0,0.0,8.0,0.33333334,16.0,0.6666667,18.0,0.75,0.29166666,4.0016294,4.4366055,4.4594316,7.0,0.0,0.29166666,0.0,0.22222222,0.9270833,0.0,0.0,0.0,21.0,12.0,9.0,1.0,0.0,3.7256508,0.0,8.428261,0.753904,1.3333334
egydmdlijrluwmn.nu,necurs,18.0,15.0,2.0,0.0,0.0,17.0,1.0,0.0,0.0,4.0,0.23529412,13.0,0.7647059,12.0,0.7058824,0.1764706,3.4992275,4.0,3.9068906,6.0,0.0,0.3529412,0.0,0.41666666,0.90657437,0.0,0.0,0.0,15.0,8.5,6.5,0.0,0.0,3.5068905,0.0,9.555,0.9129735,1.4705882
vudshjfgi.la,necurs,12.0,9.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,3.0,0.27272728,8.0,0.72727275,11.0,1.0,0.27272728,3.4594316,3.321928,3.169925,6.0,0.0,0.54545456,0.0,0.0,0.90909094,0.0,0.0,0.0,9.0,5.5,3.5,0.0,0.0,3.169925,0.0,7.995,1.132517,1.7272727
vwrehbxumwrcaytfg.jp,necurs,20.0,17.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,3.0,0.15789473,16.0,0.84210527,17.0,0.8947368,0.2631579,4.037401,4.058814,4.087463,6.0,0.0,0.31578946,0.0,0.11764706,0.9362881,0.0,0.0,0.0,17.0,9.5,7.5,1.0,0.0,3.8521688,0.0,9.170555,0.88547117,1.4210526
rvyhfudnkqvoaviyyoa.org,necurs,23.0,19.0,2.0,0.0,0.0,22.0,1.0,0.0,0.0,7.0,0.3181818,15.0,0.6818182,14.0,0.6363636,0.18181819,3.6292198,4.2970796,4.321928,5.0,0.0,0.22727273,0.0,0.35714287,0.90909094,0.0,0.0,0.0,19.0,11.0,8.0,1.0,0.0,3.5368867,0.0,9.111905,1.0083677,1.3636364
otivyycrby.kz,necurs,13.0,10.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,0.16666667,10.0,0.8333333,10.0,0.8333333,0.16666667,3.188722,3.4594316,3.321928,9.0,0.0,0.75,0.0,0.1,0.875,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,2.8464394,0.0,7.6181817,1.5333375,1.6666666
